PK,NOMBRE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,NUM,PLANTA,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL
183557,Aparcamiento para residentes. Ramales,Plazas: 455 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca57bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE REQUENA,7,,,MADRID,MADRID,28013,1,PALACIO,1,CENTRO,439513,4474309,40.4172109195211,-3.71296223991581,,
13599,Aparcamiento para residentes. Ramos Carrión,Plazas: 579 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab3f7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE CLARA DEL REY,61,,,MADRID,MADRID,28002,2,PROSPERIDAD,5,CHAMARTIN,443328,4477486,40.44610227199064,-3.6682823210085007,,
13597,Aparcamiento para residentes. Ramón Gómez de la Serna,Plazas: 597 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=551f7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE RAMON GOMEZ DE LA SERNA,,,Entrada junto al num.143,MADRID,MADRID,28035,3,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,438602,4481670,40.4834555793757,-3.72441525544936,,
13598,Aparcamiento para residentes. Redondela,Plazas: 661 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8be47339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA REDONDELA,3,,,MADRID,MADRID,28029,4,EL PILAR,8,FUENCARRAL-EL PARDO,439909,4481030,40.477788844923,-3.70893467217271,,
81827,Aparcamiento para residentes. Reina Victoria,Plazas: 383 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ecc2c6e051c010VgnVCM2000000c205a0aRCRD,AVENIDA REINA VICTORIA,37,,,MADRID,MADRID,28003,3,CIUDAD UNIVERSITARIA,9,MONCLOA-ARAVACA,439798,4477610,40.446975215559675,-3.7099147475442695,,
13618,Aparcamiento para residentes. Ribadavia,Plazas: 448 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f16f7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE RIBADAVIA,47,,,MADRID,MADRID,28029,4,EL PILAR,8,FUENCARRAL-EL PARDO,440332,4480687,40.4728431267083,-3.7051923830735447,,
13491,Aparcamiento para residentes. Ribadeo,Plazas: 221 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1157339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA RIBADEO,1,,,MADRID,MADRID,28029,4,EL PILAR,8,FUENCARRAL-EL PARDO,439807,4480974,40.477275803392914,-3.710124254012666,,
13484,Aparcamiento para residentes. Rutilio Gacís,Plazas: 605 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=488f7339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA RUTILIO GACI,1,,,MADRID,MADRID,28045,3,CHOPERA,2,ARGANZUELA,440969,4471723,40.394024751267,-3.6955579385658,,
81829,Aparcamiento para residentes. Ríos Rosas,Plazas: 256 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60bec2c6e051c010VgnVCM2000000c205a0aRCRD,CALLE RIOS ROSAS,14,,,MADRID,MADRID,28003,5,RIOS ROSAS,7,CHAMBERI,440465,4477044,40.4419186898844,-3.70199797143224,,
13600,Aparcamiento para residentes. San Amaro,Plazas: 220 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28357339ae51c010VgnVCM2000000c205a0aRCRD,AVENIDA PRESIDENTE CARMONA,4,,,MADRID,MADRID,28020,2,CUATRO CAMINOS,6,TETUAN,440900,4478326,40.4535000774919,-3.69699044337177,,
13638,Aparcamiento para residentes. San Antonio de la Florida,Plazas: 183 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86827339ae51c010VgnVCM2000000c205a0aRCRD,GLORIETA SAN ANTONIO DE LA FLORIDA,3,,,MADRID,MADRID,28008,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,438373,4475222,40.4253575115937,-3.72649206888015,,
13601,Aparcamiento para residentes. San Aureliano,Plazas: 194 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eaf7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SAN AURELIANO,9,-1,,MADRID,MADRID,28021,1,VILLAVERDE ALTO C.H.,17,VILLAVERDE,439124,4466012,40.3424412349648,-3.71675119626757,,
81830,Aparcamiento para residentes. San Cipriano,Plazas: 149 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Teléfonos: 91 032 73 18                    654 651 152,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e476bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE SAN CIPRIANO,66,,,MADRID,MADRID,28032,1,CASCO H.VICALVARO,19,VICALVARO,448931,4472766,40.4039447408273,-3.6018363181584,,
13602,Aparcamiento para residentes. San Francisco de Sales I,Plazas: 284 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c637339ae51c010VgnVCM2000000c205a0aRCRD,PASEO SAN FRANCISCO DE SALES,30,,,MADRID,MADRID,28003,6,VALLEHERMOSO,7,CHAMBERI,439451,4476988,40.44134611193622,-3.7139524382519977,,
81831,Aparcamiento para residentes. San Francisco de Sales II,Plazas: 447 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7437bdc85c01c010VgnVCM2000000c205a0aRCRD,PASEO SAN FRANCISCO DE SALES,28,,,MADRID,MADRID,28003,6,VALLEHERMOSO,7,CHAMBERI,439366,4476939,40.4408936787857,-3.71495013522023,,
13603,Aparcamiento para residentes. San Germán,Plazas: 243 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e557339ae51c010VgnVCM2000000c205a0aRCRD,CALLE LAZAGA,10,,,MADRID,MADRID,28020,3,CASTILLEJOS,6,TETUAN,440841,4478789,40.4576703124766,-3.69773067712296,,
13621,Aparcamiento para residentes. San Juan de la Cruz,Plazas: 249 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4857339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA SAN JUAN DE LA CRUZ,3,,,MADRID,MADRID,28003,5,RIOS ROSAS,7,CHAMBERI,441129,4476958,40.4411960257283,-3.69416369753864,,
81833,Aparcamiento para residentes. San Juan de la Salle,Plazas: 254 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b96bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE SAN JUAN DE LA SALLE,5,,,MADRID,MADRID,28036,1,EL VISO,5,CHAMARTIN,441551,4478026,40.4508410811898,-3.68928953839738,,
13604,Aparcamiento para residentes. San Lamberto,Plazas: 225 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4df7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SANTA GENOVEVA,9,,,MADRID,MADRID,28017,1,VENTAS,15,CIUDAD LINEAL,444808,4474826,40.4222384804952,-3.65059543081358,,
13622,Aparcamiento para residentes. Sancho de Córdoba,Plazas: 472 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42547339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA CORREGIDOR SANCHO DE CORDOBA,3,,,MADRID,MADRID,28030,4,MEDIA LEGUA,14,MORATALAZ,444587,4473200,40.407580520608,-3.65306631591667,,
81836,Aparcamiento para residentes. Santa Cruz,Plazas: 152 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1187bdc85c01c010VgnVCM2000000c205a0aRCRD,PLAZA SANTA CRUZ,1,,,MADRID,MADRID,28012,6,SOL,1,CENTRO,440186,4474020,40.41465988668191,-3.7049974834741546,,
13555,Aparcamiento para residentes. Santa Eugenia,Plazas: 530 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e115cbed51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LAS VI&amp;Ntilde;AS,22,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448350,4470250,40.38124145166325,-3.60847198202131,,
13496,Aparcamiento para residentes. Santa Susana,Plazas: 329 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bff7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SANTA SUSANA,55,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,445058,4481241,40.4800454595647,-3.64821017159422,,
13605,Aparcamiento para residentes. Santa Virgilia,Plazas: 330 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81207339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SANTA VIRGILIA,12,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,445496,4480831,40.4763764474416,-3.64300986674449,,
81838,Aparcamiento para residentes. Santander,Plazas: 221 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81c6bdc85c01c010VgnVCM2000000c205a0aRCRD,PASEO SAN FRANCISCO DE SALES,39,,,MADRID,MADRID,28003,6,VALLEHERMOSO,7,CHAMBERI,439798,4477342,40.44455548434968,-3.709895697474288,,
13507,Aparcamiento para residentes. Santo Domingo de Silos,Plazas: 252 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7407339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SANTO DOMINGO DE SILOS,2,,,MADRID,MADRID,28036,1,EL VISO,5,CHAMARTIN,441689,4478031,40.45089702538,-3.6876531842036,,
24138,Aparcamiento para residentes. Sarriá,Plazas: 517 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3fd16545f951c010VgnVCM2000000c205a0aRCRD,CALLE SARRIA,67,,,MADRID,MADRID,28029,4,EL PILAR,8,FUENCARRAL-EL PARDO,439452,4480831,40.4759603776235,-3.71430016116734,,
81841,Aparcamiento para residentes. Somontín,Plazas: 282 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7e6bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE SOMONTIN,59,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,HORTALEZA,444140,4480927,40.4771584121652,-3.65901066340453,,
13492,Aparcamiento para residentes. Sor Ángela de la Cruz,Plazas: 250 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e607339ae51c010VgnVCM2000000c205a0aRCRD,CALLE SOR ANGELA DE LA CRUZ,27,,,MADRID,MADRID,28020,3,CASTILLEJOS,6,TETUAN,440948,4479031,40.4598568460617,-3.69649048133011,,
13511,Aparcamiento para residentes. Tembleque,Plazas: 562 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74907339ae51c010VgnVCM2000000c205a0aRCRD,CALLE TEMBLEQUE,106,,,MADRID,MADRID,28024,4,ALUCHE,10,LATINA,435176,4471515,40.3917164795896,-3.76379557097787,,
13547,Aparcamiento para residentes. Tomelloso,Plazas: 213 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cab07339ae51c010VgnVCM2000000c205a0aRCRD,CALLE TOMELLOSO,2,-4,,MADRID,MADRID,28026,4,ALMENDRALES,12,USERA,440748,4470436,40.38241200852226,-3.6980492843158093,,
13489,Aparcamiento para residentes. Uruguay,Plazas: 246 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11e07339ae51c010VgnVCM2000000c205a0aRCRD,CALLE URUGUAY,16,,,MADRID,MADRID,28016,4,HISPANOAMERICA,5,CHAMARTIN,442939,4478467,40.45491579186842,-3.6729545093535205,,
13559,Aparcamiento para residentes. Valladolid,Plazas: 421 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=101215cbed51c010VgnVCM2000000c205a0aRCRD,AVENIDA VALLADOLID,10,,,MADRID,MADRID,28008,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,437993,4475786,40.430403855192,-3.73101574319727,,
24141,Aparcamiento para residentes. Valle de Suchil,Plazas: 1.126 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=22526545f951c010VgnVCM2000000c205a0aRCRD,CALLE ARAPILES,12,,,MADRID,MADRID,28015,2,ARAPILES,7,CHAMBERI,439962,4476026,40.4327140924793,-3.70783765600394,,
13523,Aparcamiento para residentes. Valparaíso,Plazas: 582 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61d57339ae51c010VgnVCM2000000c205a0aRCRD,CALLE HERREROS DE TEJADA,20,,,MADRID,MADRID,28016,4,HISPANOAMERICA,5,CHAMARTIN,442313,4478482,40.455004277244925,-3.680344106308375,,
13623,Aparcamiento para residentes. Vasconcelos,Plazas: 300 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79a7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE JOSE VASCONCELOS,3,,,MADRID,MADRID,28046,6,CASTILLA,5,CHAMARTIN,441789,4480273,40.4710989453583,-3.68668849288348,,
13513,Aparcamiento para residentes. Vicente Gaceo,Plazas: 268 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67017339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VICENTE GACEO,19,,,MADRID,MADRID,28029,4,ALMENARA,6,TETUAN,441658,4480512,40.4732429497997,-3.68824841198335,,
13606,Aparcamiento para residentes. Villa Rosa,Plazas: 205 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=544015cbed51c010VgnVCM2000000c205a0aRCRD,CALLE LAS PEDROÑERAS,42,,,MADRID,MADRID,28043,3,CANILLAS,16,HORTALEZA,446540,4479802,40.4671801613405,-3.63060029600734,,
13607,Aparcamiento para residentes. Villacarlos,Plazas: 316 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd217339ae51c010VgnVCM2000000c205a0aRCRD,VILLACARLOS,10,,,MADRID,MADRID,28032,1,CASCO H.VICALVARO,19,VICALVARO,448420,4473006,40.4060711909959,-3.60788043711702,,
13608,Aparcamiento para residentes. Villaescusa,Plazas: 228 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=04517339ae51c010VgnVCM2000000c205a0aRCRD,CALLE MATAMOROSA,2,-2,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,446599,4474501,40.41943124968532,-3.6294595362862476,,
13609,Aparcamiento para residentes. Villamanín I,Plazas: 195 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a717339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VILLAMANIN,37,,,MADRID,MADRID,28011,3,LUCERO,10,LATINA,436074,4473114,40.4061952854288,-3.75337659955903,,
13528,Aparcamiento para residentes. Villamanín II,Plazas: 307 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0a17339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VILLAMANIN,50,,,MADRID,MADRID,28011,3,LUCERO,10,LATINA,436005,4473083,40.4059045304646,-3.75418319828382,,
81866,Aparcamiento para residentes. Virgen de Aránzazu,Plazas: 238 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e07bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE ARANZAZU,23,,,MADRID,MADRID,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,441537,4481990,40.486552891873416,-3.689816678148437,,
13610,Aparcamiento para residentes. Virgen de La Alegría,Plazas: 138 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f6c17339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LA ALEGRIA,19,,,MADRID,MADRID,28027,4,CONCEPCION,15,CIUDAD LINEAL,444300,4476142,40.43406048233506,-3.656701823170881,,
13612,Aparcamiento para residentes. Virgen de La Roca I,Plazas: 172 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4de17339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LA ROCA,4,,,MADRID,MADRID,28027,4,CONCEPCION,15,CIUDAD LINEAL,444173,4476158,40.43419545405507,-3.658200551748118,,
13613,Aparcamiento para residentes. Virgen de La Roca II,Plazas: 203 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93127339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LA ROCA,6,,,MADRID,MADRID,28027,4,CONCEPCION,15,CIUDAD LINEAL,444240,4476280,40.43529607700225,-3.6574250978353193,,
13639,Aparcamiento para residentes. Virgen de Lourdes,Plazas: 296 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9327339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DE LOURDES,40,,,MADRID,MADRID,28027,4,CONCEPCION,15,CIUDAD LINEAL,444260,4476355,40.43597661134019,-3.657195189643075,,
13611,Aparcamiento para residentes. Virgen del Puerto,Plazas: 793 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2937339ae51c010VgnVCM2000000c205a0aRCRD,PASEO VIRGEN DEL PUERTO,7,,,MADRID,MADRID,28005,1,IMPERIAL,2,ARGANZUELA,438832,4473898,40.4134630479791,-3.72094736367542,,
7397971,Aparcamiento para Residentes. Virgen del Romero,Plazas: 404 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc0259c4f79d4410VgnVCM1000000b205a0aRCRD,PLAZA VIRGEN DEL ROMERO,9,,,MADRID,MADRID,28027,4,CONCEPCION,15,CIUDAD LINEAL,444780,4476616,40.43836519890891,-3.6510870622808604,,
13614,Aparcamiento para residentes. Vista Alegre,Plazas: 402 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa6015cbed51c010VgnVCM2000000c205a0aRCRD,AVENIDA PLAZA DE TOROS,,,,MADRID,MADRID,28025,4,VISTA ALEGRE,11,CARABANCHEL,437212,4470848,40.385867288174,-3.73973577923161,,
13493,Aparcamiento para residentes. Vital Aza,Plazas: 202 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30627339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VITAL AZA,10,-2,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,445345,4475767,40.43074926440721,-3.6443505402381953,,
61831,Aparcamiento para residentes. Vía Carpetana,Plazas: 309 Abierto 24 horas  Titularidad: Ayuntamietno de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6dec2c6e051c010VgnVCM2000000c205a0aRCRD,CALLE VIA CARPETANA,209,,,MADRID,MADRID,28047,4,VISTA ALEGRE,11,CARABANCHEL,436812,4471123,40.3883114090483,-3.74448284806632,,
13514,Aparcamiento para residentes. Ángel Carbajo,Plazas: 469 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fd37339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA ANGEL CARBAJO,6,,,MADRID,MADRID,28020,3,CASTILLEJOS,6,TETUAN,441127,4479298,40.4622702219855,-3.69439752488649,,
13463,Aparcamiento público. Plaza de España,Plazas: 800 (hasta 535 abonados) Abierto 24 horas    Titularidad: Ayuntamiento de Madrid  Gestión: Empresa Municipal de Transportes (EMT) (más información),0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb977339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA ESPAÑA,1,,,MADRID,MADRID,28008,1,PALACIO,1,CENTRO,439641,4475037,40.4237811996075,-3.71152321262521,,
