PK,NOMBRE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,wikidata_calle,NUM,PLANTA,ORIENTACION,LOCALIDAD,wikidata_localidad,COMUNIDAD AUTONOMA,wikidata_provincia,CODIGO-POSTAL,COD-BARRIO,BARRIO,wikidata_barrio,COD-DISTRITO,DISTRITO,wikidata_distrito,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL
13584,Aparcamiento para residentes. Marqués de Corbera II,Plazas: 203 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=805115cbed51c010VgnVCM2000000c205a0aRCRD,"Avenida del Marqués de Corbera, Madrid",https://wikidata.org/entity/Q29168364,64,-2,CONFLUENCIA CON PASO ELEVADO AV. DAROCA,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,1,Ventas,https://wikidata.org/entity/Q71762,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444922,4475405,40.4274616090481,-3.64930765911692,S/T,
4831164,Aparcamiento para residentes. Marqués de Samaranch,Plazas: 233 Abierto 24 horas.  Titularidad: Ayuntamiento de Madrid  Gestión: Empresa Municipal de Transportes (EMT) (más información),0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09a455750f2a8110VgnVCM2000000c205a0aRCRD,paseo Imperial,https://wikidata.org/entity/Q118634190,20,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28005,1,Imperial,https://wikidata.org/entity/Q3773740,2,Arganzuela,https://wikidata.org/entity/Q2000929,439070,4473272,40.40784029469167,-3.7180809623916047,,
36275,Aparcamiento para residentes. Marqués de Suances,Plazas: 339 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60322c798651c010VgnVCM2000000c205a0aRCRD,PLAZA ENSIDESA,,6,-3,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,8,Salvador,https://wikidata.org/entity/Q10367095,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,447133,4477221,40.4439638447844,-3.62339733040465,,
13490,Aparcamiento para residentes. Marqués de Zafra,Plazas: 192 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7acb7339ae51c010VgnVCM2000000c205a0aRCRD,PASEO MARQUES DE ZAFRA,,63,,ESQUINA C/ SANCHO DÁVILA,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28028,3,Fuente del Berro,https://wikidata.org/entity/Q3814564,4,Salamanca,https://wikidata.org/entity/Q1773521,443897,4475164,40.4252185590821,-3.66136241027925,,
13521,Aparcamiento para residentes. Marroquina,Plazas: 683 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0fb7339ae51c010VgnVCM2000000c205a0aRCRD,Calle Camino de los Vinateros,https://wikidata.org/entity/Q28935892,107,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,3,Marroquina,https://wikidata.org/entity/Q11935636,14,Moratalaz,https://wikidata.org/entity/Q2076109,445103,4473333,40.4088102763508,-3.64698673546286,,
24125,Aparcamiento para residentes. Martín de Alzaga,Plazas: 565 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a7f6545f951c010VgnVCM2000000c205a0aRCRD,"Calle del Alcalde Martín de Alzaga, Madrid",https://wikidata.org/entity/Q56086935,6,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28039,4,Valdezarza,https://wikidata.org/entity/Q10388728,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439285,4479396,40.4630233258538,-3.71613987805222,,
24127,Aparcamiento para residentes. Matilde Gayo,Plazas: 232 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c616545f951c010VgnVCM2000000c205a0aRCRD,CALLE MATILDE GAYO,,4,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28026,5,Moscardó,https://wikidata.org/entity/Q11937679,12,Usera,https://wikidata.org/entity/Q953368,440340,4471279,40.3899749531456,-3.70292626458164,S/T,
46136,Aparcamiento para residentes. Melchor Fernández Almagro,Plazas: 255 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3bb9946be351c010VgnVCM2000000c205a0aRCRD,Calle de Ginzo de Limia,https://wikidata.org/entity/Q105624986,11,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28029,4,El Pilar,https://wikidata.org/entity/Q3773964,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,440316,4480775,40.47551560842131,-3.704101281543605,,
13531,Aparcamiento para residentes. Menasalbas,Plazas: 220 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=171c7339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA AHORRO,,6,-3,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28041,5,Los Ángeles,https://wikidata.org/entity/Q390462,17,Villaverde,https://wikidata.org/entity/Q919536,440914,4468138,40.3617243137127,-3.69587809977934,,
183550,Aparcamiento para residentes. Menorca,Plazas: 862 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e46bdc85c01c010VgnVCM2000000c205a0aRCRD,"Calle de Narváez, Madrid",https://wikidata.org/entity/Q28936837,,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28009,2,Goya,https://wikidata.org/entity/Q3814578,4,Salamanca,https://wikidata.org/entity/Q1773521,442641,4474589,40.41995872846091,-3.676118113622223,,
13586,Aparcamiento para residentes. Mercedes Arteaga,Plazas: 217 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3c7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE MERCEDES ARTEAGA,,20,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28019,2,Opañel,https://wikidata.org/entity/Q3813756,11,Carabanchel,https://wikidata.org/entity/Q1001991,438723,4471649,40.3931911407945,-3.72201571162959,,
81792,Aparcamiento para residentes. Miguel Ángel,Plazas: 87 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8acdc2c6e051c010VgnVCM2000000c205a0aRCRD,"Calle de Miguel Ángel, Madrid",https://wikidata.org/entity/Q27991265,27,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28010,4,Almagro,https://wikidata.org/entity/Q10954432,7,Chamberí,https://wikidata.org/entity/Q1763370,441384,4476455,40.436675854674,-3.69110236627779,,
13508,Aparcamiento para residentes. Mirabel,Plazas: 617 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b36c7339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA CUACOS DE YUSTE,,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28044,7,Las Águilas,https://wikidata.org/entity/Q5971372,10,Latina,https://wikidata.org/entity/Q794954,433730,4470115,40.37899232610295,-3.780680788867553,,
13587,Aparcamiento para residentes. Misterios,Plazas: 183 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a8c7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE MISTERIOS,,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,3,Quintana,https://wikidata.org/entity/Q71810,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,445791,4476531,40.4376599536045,-3.63915404284741,,
13588,Aparcamiento para residentes. Mondariz,Plazas: 282 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98747339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA MONDARIZ,,14,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28029,4,El Pilar,https://wikidata.org/entity/Q3773964,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,440156,4481078,40.4782411590293,-3.70601872207153,,
13589,Aparcamiento para residentes. Montevideo,Plazas: 290 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50bc7339ae51c010VgnVCM2000000c205a0aRCRD,Reina Mercedes Street,https://wikidata.org/entity/Q56783792,25,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28020,2,Cuatro Caminos,https://wikidata.org/entity/Q5824684,6,Tetuán,https://wikidata.org/entity/Q1773540,440988,4478040,40.450927803493,-3.69592480077532,,
81770,Aparcamiento para residentes. Moralzarzal,Plazas: 224 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0fdc2c6e051c010VgnVCM2000000c205a0aRCRD,CALLE MORALZARZAL,,84,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28034,7,Mirasierra,https://wikidata.org/entity/Q31134,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439626,4482832,40.4939979884242,-3.71243936891058,,
13540,Aparcamiento para residentes. Moratalaz,Plazas: 379 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d67115cbed51c010VgnVCM2000000c205a0aRCRD,Avenida de Moratalaz,https://wikidata.org/entity/Q104778384,194,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,6,Vinateros,https://wikidata.org/entity/Q10391533,14,Moratalaz,https://wikidata.org/entity/Q2076109,445535,4473396,40.4094083553622,-3.6419048476584,,
13516,Aparcamiento para residentes. Müller,Plazas: 139 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6dc7339ae51c010VgnVCM2000000c205a0aRCRD,PASAJE REMONTA,,6,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28039,5,Valdeacederas,https://wikidata.org/entity/Q10388711,6,Tetuán,https://wikidata.org/entity/Q1773540,440946,4479470,40.46381021946,-3.69655685033995,,
13497,Aparcamiento para residentes. Narváez,Plazas: 523 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fcfc7339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de Narváez, Madrid",https://wikidata.org/entity/Q28936837,21,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28009,2,Goya,https://wikidata.org/entity/Q3814578,4,Salamanca,https://wikidata.org/entity/Q1773521,442648,4474820,40.4220424811695,-3.67605484022947,,
81793,Aparcamiento para residentes. Navalmoral de la Mata,Plazas: 204 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=271ec2c6e051c010VgnVCM2000000c205a0aRCRD,CALLE NAVALMORAL DE LA MATA,,64,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28044,7,Las Águilas,https://wikidata.org/entity/Q5971372,10,Latina,https://wikidata.org/entity/Q794954,434010,4469941,40.3774442827269,-3.77736653445012,,
13590,Aparcamiento para residentes. Niño Jesús,Plazas: 404 Abierto 24 horas.  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee947339ae51c010VgnVCM2000000c205a0aRCRD,PLAZA NIÑO JESUS,,4,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28009,6,Niño Jesús,https://wikidata.org/entity/Q3773746,3,Retiro,https://wikidata.org/entity/Q2002296,442706,4473581,40.410884376002,-3.67526812561094,,
13519,Aparcamiento para residentes. Nuestra Señora de Gracia,Plazas: 580 Titularidad: Ayuntamiento de Madrid Abierto 24 horas.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7ff15cbed51c010VgnVCM2000000c205a0aRCRD,"Calle de la Hacienda de Pavones, Madrid",https://wikidata.org/entity/Q28936083,204,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,5,Fontarrón,https://wikidata.org/entity/Q10283284,14,Moratalaz,https://wikidata.org/entity/Q2076109,445673,4472599,40.40223570989829,-3.6402079527736393,,
13640,Aparcamiento para residentes. Ofelia Nieto,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432d7339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de Ofelia Nieto, Madrid",https://wikidata.org/entity/Q26832655,55,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28039,4,Valdezarza,https://wikidata.org/entity/Q10388728,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439853,4479205,40.4613441119536,-3.70941469102288,,
24129,Aparcamiento para residentes. Oporto,Plazas: 456Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d2f6545f951c010VgnVCM2000000c205a0aRCRD,CALLE ARGÜESO,,25,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28025,7,Abrantes,https://wikidata.org/entity/Q3773949,11,Carabanchel,https://wikidata.org/entity/Q1001991,438339,4470623,40.3839265550184,-3.72644830573223,,
13543,Aparcamiento para residentes. Ortega y Gasset I,Plazas: 741 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bef97339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de José Ortega y Gasset, Madrid",https://wikidata.org/entity/Q16540548,86,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28006,5,Lista,https://wikidata.org/entity/Q4779,4,Salamanca,https://wikidata.org/entity/Q1773521,442949,4475657,40.4296039935558,-3.67259136281143,,
13544,Aparcamiento para residentes. Ortega y Gasset II,Plazas: 549Abierto 24 horas   Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=052a7339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de José Ortega y Gasset, Madrid",https://wikidata.org/entity/Q16540548,50,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28006,5,Lista,https://wikidata.org/entity/Q4779,4,Salamanca,https://wikidata.org/entity/Q1773521,442488,4475701,40.4299649140342,-3.6780293892857,,
13549,Aparcamiento para residentes. Ortega y Gasset III,Plazas: 402 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b4a7339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de José Ortega y Gasset, Madrid",https://wikidata.org/entity/Q16540548,39,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28006,6,Castellana,https://wikidata.org/entity/Q4781,4,Salamanca,https://wikidata.org/entity/Q1773521,442267,4475732,40.4302318954595,-3.68062850571466,,
13553,Aparcamiento para residentes. Ortega y Gasset IV,Plazas: 369 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a17a7339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de José Ortega y Gasset, Madrid",https://wikidata.org/entity/Q16540548,19,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28006,6,Castellana,https://wikidata.org/entity/Q4781,4,Salamanca,https://wikidata.org/entity/Q1773521,441956,4475755,40.430415377787,-3.68430325770319,,
167691,Aparcamiento para residentes. Ortiz Campos,Plazas: 151 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c54ff632081c010VgnVCM1000000b205a0aRCRD,CALLE ORTIZ CAMPOS,,12,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28026,7,Pradolongo,https://wikidata.org/entity/Q10352360,12,Usera,https://wikidata.org/entity/Q953368,439963,4470758,40.3852544887188,-3.70731894817544,,
13510,Aparcamiento para residentes. Osa de la Vega,Plazas: 294 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef6d7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE OSA DE LA VEGA,,66,,P,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28044,7,Las Águilas,https://wikidata.org/entity/Q5971372,10,Latina,https://wikidata.org/entity/Q794954,434310,4469679,40.3751060611669,-3.77380306182166,,
13628,Aparcamiento para residentes. Pablo Casals,Plazas: 152 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=369d7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE PABLO CASALS,,1,-1,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28011,2,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,10,Latina,https://wikidata.org/entity/Q794954,438539,4473773,40.41231117984961,-3.7243956795334063,,
13591,Aparcamiento para residentes. Pablo Iglesias I,Plazas: 180 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d9115cbed51c010VgnVCM2000000c205a0aRCRD,avenida de Pablo Iglesias,https://wikidata.org/entity/Q28045035,16,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,6,Vallehermoso,https://wikidata.org/entity/Q6122685,7,Chamberí,https://wikidata.org/entity/Q1763370,440094,4477428,40.445348641721,-3.70640585626876,,
13517,Aparcamiento para residentes. Pablo Iglesias II,Plazas: 504 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73c115cbed51c010VgnVCM2000000c205a0aRCRD,avenida de Pablo Iglesias,https://wikidata.org/entity/Q28045035,40,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28039,1,Bellas Vistas,https://wikidata.org/entity/Q11908929,6,Tetuán,https://wikidata.org/entity/Q1773540,439854,4477823,40.4488950198199,-3.70927628438264,,
13557,Aparcamiento para residentes. Pan y Toros,Plazas: 226 Abierto 24 horas   Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cbd7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE PAN Y TOROS,,6,-3,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28041,5,Los Ángeles,https://wikidata.org/entity/Q390462,17,Villaverde,https://wikidata.org/entity/Q919536,441002,4467994,40.3604277740801,-3.69483019856893,,
81799,Aparcamiento para residentes. Panamá,Plazas: 435 Abierto 24 horas   Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d3ec2c6e051c010VgnVCM2000000c205a0aRCRD,CALLE PANAMA,,,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28036,4,Hispanoamérica,https://wikidata.org/entity/Q3814573,5,Chamartín,https://wikidata.org/entity/Q1766348,441650,4478691,40.45684474123101,-3.688183135413921,,
63333,Aparcamiento para residentes. Parque de Santa María,Plazas: 459 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e2a946be351c010VgnVCM2000000c205a0aRCRD,CALLE SANTA VIRGILIA,,22,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28033,4,Pinar del Rey,https://wikidata.org/entity/Q10349788,16,Hortaleza,https://wikidata.org/entity/Q1928529,445694,4480926,40.47724557129,-3.64067269346952,,
13619,Aparcamiento para residentes. Paseo de Pintor Rosales I,Plazas: 315 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f27339ae51c010VgnVCM2000000c205a0aRCRD,Paseo del Pintor Rosales,https://wikidata.org/entity/Q6065691,40,,c/v Marqués de Urquijo,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28008,2,Argüelles,https://wikidata.org/entity/Q64874,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,438803,4475567,40.42849414397224,-3.721452095219881,,
13620,Aparcamiento para residentes. Paseo de Pintor Rosales II,Plazas: 696 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf137339ae51c010VgnVCM2000000c205a0aRCRD,Paseo del Pintor Rosales,https://wikidata.org/entity/Q6065691,56,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28008,2,Argüelles,https://wikidata.org/entity/Q64874,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,438662,4475757,40.430198647546,-3.72312731774697,,
13637,Aparcamiento para residentes. Paseo de Pintor Rosales III,Plazas: 733 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16437339ae51c010VgnVCM2000000c205a0aRCRD,Paseo del Pintor Rosales,https://wikidata.org/entity/Q6065691,1,,c/v Rey Francisco,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28008,1,Casa de Campo,https://wikidata.org/entity/Q16302441,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439208,4475178,40.42501546634872,-3.7166405848374517,,
13592,Aparcamiento para residentes. Pedro Yagüe,Plazas: 198 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2ed7339ae51c010VgnVCM2000000c205a0aRCRD,PASEO PEDRO YAGUE,,11,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28019,1,Comillas,https://wikidata.org/entity/Q955844,11,Carabanchel,https://wikidata.org/entity/Q1001991,439938,4471538,40.392283380781684,-3.7076871303242624,,
13545,Aparcamiento para residentes. Pez Volador,Plazas: 657 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=290e7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE PEZ VOLADOR,,21,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28007,3,Estrella,https://wikidata.org/entity/Q3773738,3,Retiro,https://wikidata.org/entity/Q2002296,443532,4473955,40.4143027370628,-3.66555883072949,,
24131,Aparcamiento para residentes. Peñuelas,Plazas: 239 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92916545f951c010VgnVCM2000000c205a0aRCRD,"Paseo de la Esperanza, Madrid",https://wikidata.org/entity/Q55947011,8,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28005,2,Las Acacias,https://wikidata.org/entity/Q3319190,2,Arganzuela,https://wikidata.org/entity/Q2000929,440126,4472657,40.4023740747468,-3.70557685986881,,
