ID_MEDIDA;ANO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CODIGO_DISTRITO;BARRIO;CODIGO_BARRIO;COORDENADA_X;COORDENADA_Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
4162;2021;10;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642.7;4473629.39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;2.4
4163;2021;10;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642.7;4473629.39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Gas;Externo;Gas;;m3;87.7
4164;2021;10;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745.01;4470201.39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;3778.2
4165;2021;10;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745.01;4470201.39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;0
4167;2021;10;342;Centros escolares;CEIP Patriarca Obispo Elio Garay;CALLE  LOPEZ DE HOYOS,  40  28006  MADRID;CHAMARTIN;5;EL VISO;51;442191.39;4476785.64;-3.6775271587200176;40.44124810405872;AMCEIPPOBISPOEGARAY_Electricidad_General;Externo;Energía activa;;kWh;3335.2
4168;2021;10;342;Centros escolares;CEIP Patriarca Obispo Elio Garay;CALLE  LOPEZ DE HOYOS,  40  28006  MADRID;CHAMARTIN;5;EL VISO;51;442191.39;4476785.64;-3.6775271587200176;40.44124810405872;AMCEIPPOBISPOEGARAY_Electricidad_General;Externo;Energía Reactiva;;kvarh;60.6
4170;2021;10;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230.55;4475371.56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Electricidad;Externo;Energía activa;Activa Interruptor Gral - Bus;kWh;2585.6
4171;2021;10;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230.55;4475371.56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;-1764.9
4172;2021;10;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230.55;4475371.56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Gas;Externo;Gas;;m3;0
4173;2021;10;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFIO;126;439235.73;4470063.37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;4573.4
4174;2021;10;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFIO;126;439235.73;4470063.37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;0.2
4175;2021;10;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFIO;126;439235.73;4470063.37;-3.7158207588239685;40.379271000451105;Gas General+Gas Pabellón;Procesado;Gas;;m3;236.7
4176;2021;10;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;12;ORCASITAS;121;438955.61;4468897.52;-3.718516174164925;40.36857243836856;AMCPPRICO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;3003.1
4177;2021;10;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;12;ORCASITAS;121;438955.61;4468897.52;-3.718516174164925;40.36857243836856;AMCPPRICO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;0
4179;2021;10;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580.6;4473834.01;-3.71212631464;40.4129348523462;ResidenciaSanildefonso_Electricidad;Externo;Energía activa;Activa Interruptor Gral - Bus;kWh;8351
4180;2021;10;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580.6;4473834.01;-3.71212631464;40.4129348523462;ResidenciaSanildefonso_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;2251
4181;2021;10;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580.6;4473834.01;-3.71212631464;40.4129348523462;ResidenciaSanildefonso_Gas;Externo;Gas;;m3;1896.1
4182;2021;10;143;Centros escolares;CEIP Rufino Blanco;CALLE  GENERAL ALVAREZ DE CASTRO,  46  28010  MADRID;CHAMBERI;7;TRAFALGAR;73;440410.01;4476636.75;-3.7020038809679128;40.438300660515864;AMCEIPRUFINOBLANCO_Electricidad_General;Externo;Energía activa;;kWh;15836.2
4183;2021;10;143;Centros escolares;CEIP Rufino Blanco;CALLE  GENERAL ALVAREZ DE CASTRO,  46  28010  MADRID;CHAMBERI;7;TRAFALGAR;73;440410.01;4476636.75;-3.7020038809679128;40.438300660515864;AMCEIPRUFINOBLANCO_Electricidad_General;Externo;Energía Reactiva;;kvarh;365.6
4184;2021;10;143;Centros escolares;CEIP Rufino Blanco;CALLE  GENERAL ALVAREZ DE CASTRO,  46  28010  MADRID;CHAMBERI;7;TRAFALGAR;73;440410.01;4476636.75;-3.7020038809679128;40.438300660515864;AMCEIPRUFINOBLANCO_Gas_General;Externo;Gas;;m3;0
4188;2021;10;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417.82;4473742.83;-3.7140360474586;40.4121016245246;CEIPVazquezmella_Electricidad;Externo;Energía activa;Activa Interruptor Gral - Bus;kWh;2437.8
4189;2021;10;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417.82;4473742.83;-3.7140360474586;40.4121016245246;CEIPVazquezmella_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;-2112.2
4190;2021;10;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417.82;4473742.83;-3.7140360474586;40.4121016245246;CEIPVazquezmella_Gas;Externo;Gas;;m3;157.9
4191;2021;10;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Electricidad;Externo;Energía activa;Activa Interruptor Gral - Bus;kWh;16573.8
4192;2021;10;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;2938.4
4193;2021;10;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Gas;Externo;Gas;;m3;0
4194;2021;10;644;Otras dependencias;Centro Integral de Formación de Seguridad y Emergencias;CALLE  SEPULVEDA,  153  28011  MADRID;LATINA;10;LUCERO;103;436221.6;4472724.44;-3.751226893196576;40.40286035100341;AMCIFSE_Gas_General;Externo;Gas;;m3;0
4205;2021;10;1359;Centros mixtos;Complejo Antonio Machado (CC, CM, Bib y EM);CALLE SAN ROMÁN DEL VALLE, 8 28037 MADRID;SAN BLAS - CANILLEJAS;20;ARCOS;204;447258.84;4474669.49;-3.621739896888182;40.41967156295551;AMCCAMACHADO_Electricidad_General;Externo;Energía activa;;kWh;2872.6
4206;2021;10;1359;Centros mixtos;Complejo Antonio Machado (CC, CM, Bib y EM);CALLE SAN ROMÁN DEL VALLE, 8 28037 MADRID;SAN BLAS - CANILLEJAS;20;ARCOS;204;447258.84;4474669.49;-3.621739896888182;40.41967156295551;AMCCAMACHADO_Electricidad_General;Externo;Energía Reactiva;;kvarh;36.7
4207;2021;10;1359;Centros mixtos;Complejo Antonio Machado (CC, CM, Bib y EM);CALLE SAN ROMÁN DEL VALLE, 8 28037 MADRID;SAN BLAS - CANILLEJAS;20;ARCOS;204;447258.84;4474669.49;-3.621739896888182;40.41967156295551;AMCCAMACHADO_Gas_General;Externo;Gas;;m3;0
4208;2021;10;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;440036.44;4481276.19;-3.709012712706959;40.479004163276095;acciona_complejovaguada;telemedida;Energía activa;;kWh;92831
4209;2021;10;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;440036.44;4481276.19;-3.709012712706959;40.479004163276095;acciona_complejovaguada;telemedida;Energía Reactiva;;kvarh;31852
4210;2021;10;2204;Centros culturales y bibliotecas;Complejo Sanchinarro;C/ PRINCESA ÉBOLI, 29;HORTALEZA;16;VALDEFUENTES;166;444469;4482391;-3.65526174471725;40.4903531015737;Electricidad General Centro Cultural*0.2961;Procesado;Energía activa;;kWh;7974.6
4211;2021;10;473;Centros sociales;CS Teresa de Calcuta;PLAZA NAVIO, 4 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450183.84;4478454.95;-3.5871353643605675;40.45552661743925;AMCSTCALCUTACGBT_Electricidad_General;Externo;Energía activa;;kWh;10722.5
4212;2021;10;473;Centros sociales;CS Teresa de Calcuta;PLAZA NAVIO, 4 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450183.84;4478454.95;-3.5871353643605675;40.45552661743925;AMCSTCALCUTACGBT_Electricidad_General;Externo;Energía Reactiva;;kvarh;273
4216;2021;10;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220.7;-3.696952039577801;40.504630657712134;AMCSMONTECARMELO_Electricidad_General_Red;Externo;Energía activa;;kWh;13268.7
4217;2021;10;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220.7;-3.696952039577801;40.504630657712134;AMCSMONTECARMELO_Electricidad_General_Red;Externo;Energía Reactiva;;kvarh;100.7
4218;2021;10;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220.7;-3.696952039577801;40.504630657712134;AMCSMONTECARMELO_Gas_General;Externo;Gas;;m3;0
4227;2021;10;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700.82;4474124.14;-3.7107369303703;40.4155572059031;acciona_jdc_0772;telemedida;Energía activa;;kWh;19764
4228;2021;10;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700.82;4474124.14;-3.7107369303703;40.4155572059031;acciona_jdc_0772;telemedida;Energía Reactiva;;kvarh;4114
4229;2021;10;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700.82;4474124.14;-3.7107369303703;40.4155572059031;JuntaDistritoCentroAzotea_Gas;Externo;Gas;;m3;12.1
4230;2021;10;97;Centros administrativos;JMD Chamberí;PLAZA CHAMBERI, 4 28010 MADRID;CHAMBERI;7;ALMAGRO;74;440869.04;4476056.1;-3.696209393767502;40.433186008045105;AMJMCHAMBERI_Electricidad_General;Externo;Energía activa;;kWh;9454
4231;2021;10;97;Centros administrativos;JMD Chamberí;PLAZA CHAMBERI, 4 28010 MADRID;CHAMBERI;7;ALMAGRO;74;440869.04;4476056.1;-3.696209393767502;40.433186008045105;AMJMCHAMBERI_Electricidad_General;Externo;Energía Reactiva;;kvarh;641.2
4232;2021;10;97;Centros administrativos;JMD Chamberí;PLAZA CHAMBERI, 4 28010 MADRID;CHAMBERI;7;ALMAGRO;74;440869.04;4476056.1;-3.696209393767502;40.433186008045105;AMJMCHAMBERI_Gas_General;Externo;Gas;;m3;0.7
4235;2021;10;1082;Centros administrativos;JMD Fuencarral;AVENIDA MONFORTE DE LEMOS, 40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439842.57;4481114.66;-3.7097284197807;40.4785409720142;AMLAVAGUADACT_Junta_Distrito;Externo;Energía activa;;kWh;5398.2
4236;2021;10;1082;Centros administrativos;JMD Fuencarral;AVENIDA MONFORTE DE LEMOS, 40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439842.57;4481114.66;-3.7097284197807;40.4785409720142;AMLAVAGUADACT_Junta_Distrito;Externo;Energía Reactiva;;kvarh;430.4
4239;2021;10;547;Centros administrativos;JMD Latina;AVENIDA  LAS AGUILAS,  2  A  28044  MADRID;LATINA;10;AGUILAS;107;435134.83;4470776.22;-3.7646888345823384;40.38514079523045;AMJMDLATINA_Electricidad_General;Externo;Energía activa;;kWh;15839
4240;2021;10;547;Centros administrativos;JMD Latina;AVENIDA  LAS AGUILAS,  2  A  28044  MADRID;LATINA;10;AGUILAS;107;435134.83;4470776.22;-3.7646888345823384;40.38514079523045;AMJMDLATINA_Electricidad_General;Externo;Energía Reactiva;;kvarh;3325
4241;2021;10;1547;Centros administrativos;JMD Retiro;PLAZA DAOIZ Y VELARDE, 2 28007 MADRID;RETIRO;3;PACIFICO;31;442512.53;4472641.09;-3.6767484416364744;40.40260433216089;AMJMRETIRO_CClima_EViejo_Enfriadora1+AMJMRETIRO_CClima_EViejo_Enfriadora2+AMJMRETIRO_CGBT_ENuevo_CClimaCubierta+AMJMRETIRO_CGBT_ENuevo_Comisaria1+AMJMRETIRO_CGBT_ENuevo_Comisaria2+AMJMRETIRO_CGBT_ENuevo_PBaja+AMJMRETIRO_CGBT_ENuevo_PPrimera+AMJMRETIRO_CGBT_ENuevo_PSegunda+AMJMRETIRO_CGBT_ENuevo_PTercera+AMJMRETIRO_CGBT_EViejo_Alumb_PSot+AMJMRETIRO_CGBT_EViejo_Climatizador+AMJMRETIRO_CGBT_EViejo_Fuerza_P0+AMJMRETIRO_CGBT_EViejo_Fuerza_P1+AMJMRETIRO_CGBT_EViejo_Fuerza_P2+AMJMRETIRO_CGBT_EViejo_Fuerza_P3;Procesado;Energía activa;;kWh;23499
4242;2021;10;1547;Centros administrativos;JMD Retiro;PLAZA DAOIZ Y VELARDE, 2 28007 MADRID;RETIRO;3;PACIFICO;31;442512.53;4472641.09;-3.6767484416364744;40.40260433216089;AMJMRETIRO_Gas_General;Externo;Gas;;m3;2172.1
4243;2021;10;1974;Centros administrativos;JMD San Blas;AVENIDA ARCENTALES, 28 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448288.44;4476153.63;-3.6093213451679547;40.4346558664931;AMJMSANBLASCGBT_Electricidad_General;Externo;Energía activa;;kWh;12537
4244;2021;10;1974;Centros administrativos;JMD San Blas;AVENIDA ARCENTALES, 28 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448288.44;4476153.63;-3.6093213451679547;40.4346558664931;AMJMSANBLASCGBT_Electricidad_General;Externo;Energía Reactiva;;kvarh;484.1
4245;2021;10;1974;Centros administrativos;JMD San Blas;AVENIDA ARCENTALES, 28 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448288.44;4476153.63;-3.6093213451679547;40.4346558664931;AMJMSANBLASCUBIERTA_Gas_General;Externo;Gas;;m3;0.1
4246;2021;10;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;AMJMTETUAN_JGob_IG;Externo;Energía activa;;kWh;7007.7
4247;2021;10;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;AMJMTETUAN_JGob_IG;Externo;Energía Reactiva;;kvarh;10.6
4248;2021;10;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUAN;6;ALMENARA;64;441177.08;4479694.39;-3.692941512799195;40.46519734181354;AMJMTETUAN_Gas_SalaCadera_Vieja+AMJMTETUAN_Gas_SalaCadera_Nueva;Procesado;Gas;;m3;834
4249;2021;10;1092;Centros administrativos;JMD Usera;AVENIDA RAFAELA YBARRA, 41 28026 MADRID;USERA;12;PRADOLONGO;127;439681.41;4470452.48;-3.7096201207582395;40.382700337633004;AMJMUSERACGBT_Electricidad_General;Externo;Energía activa;;kWh;16009
4250;2021;10;1092;Centros administrativos;JMD Usera;AVENIDA RAFAELA YBARRA, 41 28026 MADRID;USERA;12;PRADOLONGO;127;439681.41;4470452.48;-3.7096201207582395;40.382700337633004;AMJMUSERACGBT_Electricidad_General;Externo;Energía Reactiva;;kvarh;2589.3
4264;2021;10;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_GeneralBT;Externo;Energía activa;Activa Interruptor Gral;kWh;26324.1
4265;2021;10;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_GeneralBT;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;178
4266;2021;10;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_Gas;Externo;Gas;;m3;10943.1
4267;2021;10;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;acciona_cibeles;telemedida;Energía activa;;kWh;478506
4268;2021;10;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;acciona_cibeles;telemedida;Energía Reactiva;;kvarh;21157
4269;2021;10;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;AMCIBELES_Gas_2;Externo;Gas;;m3;0
4270;2021;10;1046;Centros culturales y bibliotecas;Planetario de Madrid;AVENIDA  PLANETARIO,  16  28045  MADRID;ARGANZUELA;2;LEGAZPI;24;441919.09;4471566.9;-3.6849454373727;40.39283930441695;AMPLANETARIO_Electricidad_General;Externo;Energía activa;;kWh;96381.4
4271;2021;10;1046;Centros culturales y bibliotecas;Planetario de Madrid;AVENIDA  PLANETARIO,  16  28045  MADRID;ARGANZUELA;2;LEGAZPI;24;441919.09;4471566.9;-3.6849454373727;40.39283930441695;AMPLANETARIO_Electricidad_General;Externo;Energía Reactiva;;kvarh;1803.6
4273;2021;10;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937.24;4474516.9;-3.695760433679633;40.419308936692836;acciona_sedeaghacienda;telemedida;Energía activa;;kWh;95051
4274;2021;10;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937.24;4474516.9;-3.695760433679633;40.419308936692836;acciona_sedeaghacienda;telemedida;Energía Reactiva;;kvarh;8909
4275;2021;11;1745;Centros sociales;Apartamentos Tutelados Retiro;CALLE  JOSE MARTINEZ DE VELASCO,  22  28007  MADRID;RETIRO;3;ESTRELLA;33;443335.26;4473987.32;-3.667718515921123;40.41481944595919;AMAPARTUTELADOSRETIRO_Electricidad_General;Externo;Energía activa;;kWh;30412.4
4276;2021;11;1745;Centros sociales;Apartamentos Tutelados Retiro;CALLE  JOSE MARTINEZ DE VELASCO,  22  28007  MADRID;RETIRO;3;ESTRELLA;33;443335.26;4473987.32;-3.667718515921123;40.41481944595919;AMAPARTUTELADOSRETIRO_Electricidad_General;Externo;Energía Reactiva;;kvarh;9935.3
4277;2021;11;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873.92;4472154.36;-3.7202936410904;40.3977521494866;AMBIBAMMATUTE_General;Externo;Energía activa;;kWh;23562
4278;2021;11;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873.92;4472154.36;-3.7202936410904;40.3977521494866;AMBIBAMMATUTE_General;Externo;Energía Reactiva;;kvarh;208
4279;2021;11;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;AMBIBAGONZALEZ_Electricidad_General;Externo;Energía activa;;kWh;11341
4280;2021;11;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;AMBIBAGONZALEZ_Electricidad_General;Externo;Energía Reactiva;;kvarh;5766
4281;2021;11;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;AMBIBAGONZALEZ_Gas_General;Externo;Gas;;m3;0
4282;2021;11;1160;Centros culturales y bibliotecas;Biblioteca Dámaso Alonso;CALLE  MANUEL FERRERO,  1  28036  MADRID;CHAMARTIN;5;CASTILLA;56;441962.98;4479867.63;-3.684639631260018;40.467642023548;AMBIBDALONSO_Electricidad_General;Externo;Energía activa;;kWh;4632.2
4283;2021;11;1160;Centros culturales y bibliotecas;Biblioteca Dámaso Alonso;CALLE  MANUEL FERRERO,  1  28036  MADRID;CHAMARTIN;5;CASTILLA;56;441962.98;4479867.63;-3.684639631260018;40.467642023548;AMBIBDALONSO_Electricidad_General;Externo;Energía Reactiva;;kvarh;4.3
4284;2021;11;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;AMBIBETRIAS_Electricidad_General;Externo;Energía activa;;kWh;12634
4285;2021;11;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;AMBIBETRIAS_Electricidad_General;Externo;Energía Reactiva;;kvarh;3299
4286;2021;11;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;AMBIBETRIAS_Gas_General;Externo;Gas;;m3;1260.4
4287;2021;11;1763;Centros culturales y bibliotecas;Biblioteca Gabriel García Márquez;PLAZA  PUEBLO,  2  (CENTRO CULTURAL ORCASUR)  28041  MADRID;USERA;12;ORCASUR;122;440484.3;4468711.09;-3.7014543907797677;40.36697564023111;AMBPMGABRIELMARQUEZ_Electricidad_General;Externo;Energía activa;;kWh;2963
4288;2021;11;1763;Centros culturales y bibliotecas;Biblioteca Gabriel García Márquez;PLAZA  PUEBLO,  2  (CENTRO CULTURAL ORCASUR)  28041  MADRID;USERA;12;ORCASUR;122;440484.3;4468711.09;-3.7014543907797677;40.36697564023111;AMBPMGABRIELMARQUEZ_Electricidad_General;Externo;Energía Reactiva;;kvarh;1297
4289;2021;11;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447143.05;4469885.64;-3.6226612333620114;40.378016410030774;AMBIBGDIEGO_Electricidad_General;Externo;Energía activa;;kWh;5805
4290;2021;11;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447143.05;4469885.64;-3.6226612333620114;40.378016410030774;AMBIBGDIEGO_Electricidad_General;Externo;Energía Reactiva;;kvarh;3
4291;2021;11;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447143.05;4469885.64;-3.6226612333620114;40.378016410030774;AMBIBGDIEGO_Gas_General;Externo;Gas;;m3;591
4292;2021;11;782;Centros culturales y bibliotecas;Biblioteca Iván de Vargas;CALLE  SAN JUSTO,  5  28005  MADRID;CENTRO;1;PALACIO;11;439792.03;4473955.1;-3.7096042005805345;40.41417035961479;AMBPMIVANDEVARGAS_Elect_General;Externo;Energía activa;;kWh;16620
